	17119-05-01-243200068	17119-05-02-243200066	17119-05-03-243200095	17119-05-04-243200101	17119-05-05-243200087	17119-05-06-243200069	17119-05-07-243200099	17119-05-08-243200071	17119-05-09-243200070	17119-05-10-243200096	17119-05-11-243200091	17119-05-12-243200081	17119-05-13-243200076	17119-05-14-243200089	17119-05-15-243200093	17119-05-16-243200072	17119-05-17-243200086	17119-05-18-243200100	17119-05-19-243200062	17119-05-20-243200063	17119-05-21-243200075	17119-05-22-243200094	17119-05-23-243200073	17119-05-24-243200088	17119-05-25-243200085	17119-05-26-243200098	17119-05-27-243200083	17119-05-28-243200078	17119-05-30-243200082	17119-05-31-243200080	17119-05-32-243200092	17119-05-33-243200064	17119-05-34-243200097	17119-05-35-243200067	17119-05-36-243200079	17119-05-37-243200074	17119-05-38-243200077	17119-05-39-243200084	17119-05-40-243200090	17119D-05-29-243200065
bin_227	0.39880434	0.44773632	3.1939719	1.5632936	37.547436	2.2508082	0.99014527	9.07089	0.70588326	1.3147842	6.3474245	12.299549	0.74373984	12.50473	1.2903024	25.646973	0.9295289	2.3494947	7.8020535	0.32920107	1.6531513	0.28821188	22.483652	0.59349334	52.060616	25.657885	8.510516	31.895994	3.1510017	5.6007214	15.459332	4.361479	635.907	3.1502485	13.191793	24.574778	1.6326199	2.9710145	5.953395	11.907726
bin_228	0	0	0	2.5264797e-05	0	0.00061109225	0.0033471908	0.00274202	2.5264797e-05	0	0.00013500876	0.0014764116	0	0.0018253815	0.0013145589	0.00062372466	1.34219235e-05	1.26323985e-05	0.002989536	0	0.0010832282	0	0.0028778182	0.0007196519	0.00013185065	0	0	5.8819605e-05	0.00080571015	0.002361469	0.0008313697	0.01501479	0.014524889	0.013981696	0.013101771	0.028875688	0.006897684	14.175872	7.562067	2.3685747e-05
bin_229	0.007281713	0.019225176	0.013184635	0.044109628	0.029600298	0.01184436	0.011457035	0.0041610408	0.09099848	0.0071168295	0.015259313	0.67073685	0.011408566	9.724202	0.20006925	0.03999489	0.0033651849	0.009896915	0.17337929	0.012739319	0.009961397	0.0035763744	0.05536932	1.9241513	0.02914373	0.20141298	6.041521	0.68732905	6.2864585	0.39600644	2.784104	6.0616884	0.022862138	0.09888519	0.14820878	1.2074497	0.41921392	0.12751263	0.50337815	1.6680381
bin_23	0.0006356004	0.0017988506	0.0014974065	0.004099999	0.0004725295	0.0030281798	0.00040236156	0.10025787	0.00043163908	0.000110076966	0.00039729115	0.0050504557	0.0003936928	0.012648219	0.0004252602	0.00027576488	0.00061204756	0.00071361935	0.120397374	0.0025662817	0.091862746	0.00030602378	0.008043797	0.0005597078	0.0003209079	0.00031436543	0.00015587422	0.03260928	0.0012198425	0.0024815567	0.006619829	0.036373485	0.024405682	0.02552788	20.403507	0.06959219	0.023597362	0.42979756	0.20588875	0.0027985391
bin_230	0.009322432	0.0275466	0.05318565	0.0050214925	0.03189876	0.14549349	0.012854583	5.204854	0.34149876	0.07502054	47.618237	0.1049476	0.1366186	5.164207	0.043334115	0.052466586	17.460436	0.62640905	105.24539	2.8943627	119.9854	0.70440674	7.4535203	0.14204736	3.4245582	77.36197	0.4008939	0.8256138	0.19308677	9.618786	229.46837	0.066037744	0.10983632	0.25375593	0.17704266	3.8255825	0.016311646	25.954937	6.9751134	0.6028456
bin_231	0.0009845087	0.0007769528	0.002076062	0.00048195192	0.0012242283	0.011408541	0.0025640447	0.61480534	0.002292664	0.00196952	0.007976078	0.0437149	0.005472843	3.859238	0.0050200396	0.108434156	0.014118327	0.011807068	7.5363665	0.014522383	0.046319652	0.0066156574	12.748856	0.0047104643	0.00075383513	0.001659945	0.0024846406	0.55047756	0.0018800648	0.025538426	0.001726785	0.0019644944	0.0049341023	0.0023987035	0.021170203	0.20632216	0.0019474074	1.6813363	0.25202718	0.005232621
bin_232	0.00016718725	0.00016927057	6.979156e-05	2.6562459e-05	0.00022135382	0.00038697856	0.0002322913	0.00640624	0.000310937	0.0028479123	0.00016197891	0.00012031231	0.00035937445	0.02334111	0.00017343723	0.0025885375	6.822906e-05	0.00014479144	0.0068551977	1.3020813e-05	0.0014666644	0	0.0018718721	0.0022661423	1.3020813e-05	1.3020813e-05	0	0.0010026026	1.874997e-05	0.0015802059	0.0034848903	0.023466108	0.02566871	0.018253097	0.027696311	0.047256175	0.008141133	0.8572648	14.388994	0.0005072909
bin_233	0.000756009	0.00027442432	0.0018796013	0.00027379274	0.00048221627	0.004823426	0.00022168685	0.20048448	0.0002797928	0	0.011170238	0.007874936	0	0.0001446333	0.00042758405	0.0062489165	9.158004e-06	0.00018884435	0.000690324	0.00040295217	0.03178838	9.5369556e-05	0.004170365	0.007100295	0	0.0026694	1.1368556e-05	0.00080432533	0.000233687	0.01154319	0.0100087505	0.049835015	0.060570404	0.044324737	0.14122684	0.1538974	0.021706995	0.7015981	51.924114	0.0050015333
bin_234	0	0	0	0	0	0	0.00049330795	0.0038256084	0	0	0	0	0	0	0.0001648022	0.001617259	0	0	8.24011e-05	0	0	0	0.00066360354	0.0026368352	0	0	0	0	0	0.0004955053	0.001414003	0.01956202	0.0150739085	0.016560424	0.014671791	0.034089886	0.005205552	3.10971	15.96466	0
bin_235	0	0	0	0	0	0.0012852094	0.0016969596	0.0018210337	0	0	0.000102663034	7.191902e-05	0	8.180103e-05	0.0025490078	0.00016579806	0	0	0.0006681332	0	0.00013889704	2.3607008e-05	0.0018353076	0.00040406414	0	3.9528015e-05	0	9.442803e-05	0.0003431251	0.0015684935	0.0011463123	0.013369801	0.01089985	0.011238582	0.009580602	0.025080524	0.006017042	9.137077	6.9056616	0.00012023104
bin_236	0.09165742	0.1193817	2.7137191	2.4409401	43.250328	0.4862039	0.8900175	8.541391	0.5076055	1.3873684	27.659584	17.958864	0.94643277	11.405183	1.1238418	46.61939	3.767598	2.381539	16.543243	0.09855351	1.2607868	0.04764294	9.535562	0.48918796	3.2071075	72.88729	14.609974	36.365826	1.8534186	6.012583	20.338896	2.8678596	36.098057	1.2484432	11.201329	20.41807	0.50702405	2.9814868	3.6815886	33.13963
bin_237	0.0011564733	0.0009513926	0.004791694	0.21081057	0.01253928	0.0009770277	0.03802428	0.47414494	0.001086597	0.00024932192	0.20902024	0.14752662	0.00064170413	0.040283475	0.03399502	0.0416442	0.041943967	0.02346479	0.034691304	0.023107965	0.6254532	0.011416711	39.628372	0.24849497	0.1126443	0.10138678	0.06713375	0.1093258	0.0401615	161.71375	0.116129845	0.03862629	0.039875794	0.05463416	1.9840534	0.89416057	0.004556017	0.06315783	0.2538614	0.6305339
bin_238	0.06046521	2.7967997	0.21883374	0.010076887	0.021912435	0.006924074	0.004245795	0.02023212	0.024589049	0.026160453	0.021035604	0.04363706	0.049485374	0.09166105	0.199958	33.260864	0.023685545	0.005275432	0.07923372	0.0024826871	0.0063711926	0.0047603357	0.009280627	2.635085	0.0061983825	0.006796828	0.0061906036	0.79186326	5.4791193	0.039406266	0.007364712	8.057489	0.016188031	0.07088105	0.18090276	0.13254982	6.5100746	0.0064995503	0.01410653	0.0005701067
bin_239	1.4951857e-05	0	2.7767735e-05	0	1.6553842e-05	0.0004950133	0.0005986083	0.00803342	0	0	0.00016126646	0	0	0	0.0006103562	0.0023661314	0	0	0.000316659	0.00015966449	0	0	0.00041865202	0.004623328	0	0	0	0	0	0.00063812395	0.0029038643	0.026454108	0.027979197	0.021113625	0.027423844	0.04897748	0.012890637	2.4169266	23.550247	0.00021626794
bin_24	9.675177	2.9535418	14.33779	74.56299	0.76060504	106.09727	62.038925	20.271616	56.3588	84.34098	60.826527	23.057468	73.24534	0.39214987	51.2612	0.27739388	25.478125	53.65614	0.28292215	70.067726	35.619427	84.73445	0.19048558	2.4250102	73.13938	0.22749925	0.27450222	0.24026847	73.53344	0.07687062	0.1837654	0.32572627	16.741238	0.52468014	0.096530855	0.34330353	23.473104	0.053976364	0.027016118	36.257202
bin_240	0.0030726816	0.0006141513	0.00024835585	0.0013945148	0.0016614813	0.00090550416	0.0011589939	0.07206106	0.0009465759	0.001366278	0.025572952	0.0007168307	0.00025541504	0.058213454	0.004733521	0.01041426	0.545908	0.037209738	0.029993942	0.0013470256	0.008643682	0.00019316566	0.015744606	0.010756311	0.215578	0.2285291	0.055034243	0.26349914	0.028293956	0.048969742	67.109116	0.020830445	0.019434648	0.003914653	0.004915777	0.052308746	0.003779886	3.9161277	1.2493352	0.008949153
bin_241	5.700259e-05	4.720527e-05	3.6071953e-05	0	0	0.0012398063	0.0001238025	0.017425425	3.5181285e-05	0	0.00011801317	0.01264834	8.149589e-05	0.010489367	0.0001999544	0.004003096	0.00010866119	0.00071342307	0.03387646	4.4978606e-05	0.011713587	0	0.008687551	0.003929616	0	0	0	0.0018690615	8.283189e-05	0.0012576196	0.0041723223	0.027381282	0.03127839	0.022636263	0.029923242	0.08248764	0.011877915	1.7471151	27.369488	0.00015898379
bin_242	0.018469432	0.017026274	0.005456016	0.0041600317	0.011297878	0.0048212665	0.0053401417	3.3234818	0.003953565	0.002067375	0.035474338	0.010818429	0.0028134838	0.0108319735	0.004664761	0.0031171644	0.007135739	0.004118196	0.015292976	0.004323459	0.7396185	0.0031623102	0.1839121	0.004923898	0.009161279	0.009313872	0.0049669365	0.092462435	0.0045019356	9.594783	0.013986458	0.0502683	0.0064525334	0.03423343	1.9001782	3.4141884	0.007822256	0.093949236	0.25692543	0.2706997
bin_243	0.0004682712	0.0004890623	0.13339634	0.00021405333	0.00045882072	0.0006015229	0.0028923189	0.004562218	0.0006128635	0.00014222969	0.101228796	0.006293546	0.0001365594	0.0018348104	0.002261027	0.0009544983	0.00844353	0.008682627	0.012314445	0.1282997	0.018197842	0.0051613785	20.139465	0.00894724	0.0032949094	0.00024713	0.00015876803	0.0020493362	0.00028162426	0.5155382	0.003318063	0.011685044	0.022348491	0.011165268	0.24339046	0.031103414	0.0050630937	0.1985829	12.090075	0.024276862
bin_244	0	0	0	1.4622306e-05	0	0.00010625542	0.00028318533	0.0045967656	0	0	1.8521587e-05	0.0004581656	0	0	0.00020227523	0.0014515076	0	0	0	0	0	0	0.0002203094	0.0018892019	0	0.00014671047	0	0	0	0.00045085442	0.0024458244	0.014421493	0.014040826	0.012092159	0.012907109	0.029083766	0.0067223613	1.1530292	13.284663	8.042268e-05
bin_245	0.0023016788	0.0013387931	0.0077955546	0.0031385918	0.0027894871	0.18346356	0.0024685252	1.447433	0.041995082	0.12103346	27.198849	0.032868776	0.068899594	0.23253588	0.020619288	0.012734615	2.773492	0.16259769	0.12750429	0.05888143	0.14791854	0.040076014	0.051471166	0.0024819267	0.1327556	0.45125434	0.012560398	0.02595101	0.004216729	0.18019632	8.124511	0.011238357	0.12165729	0.0114279855	0.6454691	0.1477249	0.0035567135	6.2471714	0.29578683	0.068901606
bin_246	0.0019262042	0.0007899955	0.0011005382	0.0017866697	0.002237796	0.0017363115	0.0018674529	1.4028589	0.0021622586	0.001130963	0.10450812	0.0010323446	0.0024759488	1.0067291	0.0024413273	0.00031578838	0.04832926	0.0061814785	0.03644051	0.005277128	2.99917	0.0037495934	4.396971	0.0037160213	0.02002266	0.0003168375	0.00062842935	0.0079471655	0.00041335754	0.003673007	0.013007124	0.0012232865	0.0921011	0.001035492	0.0041849827	0.54338574	0.0025609282	1.854154	0.08443405	0.60653716
bin_247	0	0	0	0	0	0.0022371795	0.0014674871	0.0007857411	0	0	0.000799222	0.00011940183	0	5.649119e-05	0.0010386676	0.00022275504	0	5.7133137e-05	0.00013095685	0	0.00083966454	0	0.0010046444	0	0	0	0	0	0.00011105654	0.00075685355	5.9058973e-05	0.0063282973	0.0053852797	0.0040095905	0.006343062	0.012740689	0.0030357596	7.6016316	0.5918935	0.0006894493
bin_248	0.10515711	2.0328162	0.25811073	3.9736457	0.2559577	0.010715481	2.8060257	0.06576412	0.022316853	3.3636365	0.1364537	1.0455709	0.06712418	0.11387032	3.1761918	0.09321052	0.0022936724	0.0031501187	0.011466838	0.0017687371	0.08416934	0.00350346	0.046325278	1.8817804	0.0011468362	0.072159804	0.38757834	0.0131589165	0.012260334	0.1524617	0.0045502842	4.2607007	0.023689603	0.054984678	0.0560711	0.039978333	11.940467	0.008757381	0.0075100255	0.08525374
bin_249	0.034985073	0.01645351	0.08376175	0.26819322	0.0146777565	0.6519848	0.22338542	3.8074741	0.22649583	0.37864265	27.511768	0.12764141	0.350197	12.931391	0.3519041	0.12017385	2.8429942	1.3469844	131.53673	0.47922492	3.0168762	0.40970328	6.046537	0.41175416	1.2543073	9.933585	0.055171866	4.561512	0.28318658	0.84874624	3.840323	0.1972322	0.48814666	0.046408184	0.8644233	9.334881	0.2732073	8.477892	0.59895813	4.4821053
bin_25	0.06920073	0.10289584	2.5869083	1.839485	31.776875	0.45436463	0.7506373	7.3456645	0.43550542	1.1243762	27.476501	15.711508	0.64755744	10.219452	1.0043424	32.19715	3.598509	2.358815	16.15709	0.09520614	1.1838315	0.041714102	8.845017	0.062390793	3.023761	71.414536	12.749436	36.86154	1.4364641	5.2356744	16.70605	1.6499522	32.986633	0.95081735	10.591662	19.118979	0.36528116	2.8334544	3.344257	32.52722
bin_250	0.0060919253	0.011601696	0.02722605	0.0064368034	0.013973537	0.2319792	0.0068373214	4.8631325	0.06468256	0.17025386	28.72972	0.044176575	0.09419354	16.487629	0.22536445	0.019864513	4.278009	1.6721286	122.88435	0.22491151	4.2659106	0.10782634	12.954149	0.049707036	1.5858448	20.44877	0.07885107	4.714133	0.036088496	1.1998954	7.7525773	0.10341604	0.6168585	0.046299644	0.77715087	14.710367	0.016833726	9.464234	0.9945091	5.18522
bin_251	0.007090405	0.0077784574	0.0056969705	0.011383458	0.014209693	0.022261575	0.0030938822	8.27052	0.0031985021	6.439794e-05	0.028978214	0.054144114	0.00025245702	0.00013778162	0	0.00074859924	6.0119e-05	3.2091993e-05	1.6259943e-05	0.0014858593	0.012420671	5.7765587e-06	0.0012047334	0.0015968976	0.00019297986	0.011041571	0.0001931938	0.0023369389	0.00012943771	0.12939684	0.0017633481	0.025141938	0.026600411	0.020422703	17.15874	0.7253899	0.017073583	0.31579956	0.80271447	0.02101555
bin_252	93.77671	0.095682435	0.110819645	0.09444403	0.19941096	0.04811156	0.04179844	0.036497954	0.010977551	7.185597e-05	0	0.011094207	0	0.008980222	0.00065690547	2.7056876e-05	0.013916549	5.8549307e-05	0.0010308226	0.00037081228	0.00024617324	0	4.302487e-05	0.001482362	0.023230769	0.00034464253	0.008449286	0.0031927114	0.00031847274	0.06967811	0.007264993	0.022794753	0.041601945	0.0012441728	0.0029381106	0.00083432766	0.00025193943	0.007039667	0.029338082	0.009613619
bin_253	0.1908907	0.14893596	7.6514115	0.52010745	66.27328	0.5252312	0.31420165	7.5972366	0.34003183	0.3774085	3.1447165	2.255213	0.40503928	23.982239	14.445957	0.054462526	0.25762543	3.7187712	11.712815	0.39978144	1.0749866	0.3949047	16.717688	0.20619154	0.38276967	2.2593565	0.095923714	4.1110787	0.36289114	5.4560695	31.197891	48.995888	0.70592725	149.73003	10.452786	54.985416	0.2850613	2.4195418	1.0768552	27.683651
bin_254	0.00022542449	0	0	0.00027372973	2.1186512e-05	0.0002593229	0.0018813623	0.08576131	0	0	5.6779852e-05	0.0016796667	0	0.0041601835	0.0006847481	0	0	8.305113e-05	0.009889017	0	0.0060186647	0	0.002138143	0.0002855942	4.2373023e-05	0	2.9661118e-05	0.0005932223	3.474588e-05	0.0016186496	6.779684e-05	0.0068991757	0.0064974795	0.01030173	0.009539016	0.019961933	0.0022203466	7.9588246	1.9646567	2.1186512e-05
bin_255	0	0	0	1.5990028e-05	1.1236237e-05	0.0015367714	2.0311658e-05	0.005492791	0	0	0.00021392066	0.00026102643	7.34677e-06	0.00017113653	8.3839615e-05	0.0014689219	0	0	0.00015125703	0	0	1.16684e-05	1.3397052e-05	0.001665556	0	0.00013051322	0	0	5.01309e-05	0	0.0030839148	0.014112714	0.014204332	0.012197799	0.014442021	0.027481673	0.0074327704	0.32978052	13.201333	0.00059941004
bin_256	0.030868515	1.0936277	0.10815098	0.0105988635	0.26317704	0.09412524	0.0068522985	0.08774719	0.028912487	0.0052148625	0.001715444	0.12068984	0.0073221684	0.08381946	0.072378546	0.55355734	0.01504349	0.018116781	0.04721663	0.015454306	0.029882846	0.053311087	20.854433	2.5224583	0.08731013	8.1589365	0.37360483	18.276314	0.1481621	2.5424142	2.044258	27.949522	0.53723073	3.0507524	1.170113	3.1380055	326.58743	0.120338805	0.10879911	0.19016168
bin_257	0.0015689863	0.0017094034	0.0022367144	0.0018918958	0.010872861	0.0019337222	0.0030408758	2.2979207	0.003120047	0.0018406087	0.0035634562	0.00514987	0.004360398	3.718494	0.0041714325	0.0013653318	0.0027453527	0.0019312325	1.2557266	0.001972561	0.009258563	0.0019394484	2.4417822	0.0018455881	0	0.00062540366	0.00014962882	0.003795991	0.00047776656	0.0060098004	0.0045386576	0.006198268	0.006539352	0.0046076216	0.010294015	0.29431066	0.0034800526	8.470774	0.23295887	0.0012191886
bin_258	0.0050489134	0.014549945	0.091865964	0.039157625	0.05450888	0.10856255	0.018374817	0.049009323	3.1797907	0.05738984	0.012873232	1.2573515	0.012198792	1.1257138	3.3613026	0.048127834	0.0025698761	0.018433178	0.2421007	0.013510119	0.027951462	0.022964463	0.033529676	0.6011861	0.055264518	0.18496409	1.6367208	15.51878	0.15229256	1.2946066	1.2659776	0.45451283	0.2304779	0.024281371	0.37538713	0.9707443	0.4391012	0.14205822	1.488929	0.834923
bin_259	0.22640668	0.009320656	0.005398559	0.008134815	0.0043330537	0.04722377	0.0025776464	0.5405007	0.0021274423	0.0060741897	0.07246667	0.7004838	0.009126043	1.6524047	0.0038909584	0.012923911	0.022326304	1.0138658	15.618351	0.018358473	1.210512	0.0075590853	0.9986439	0.008223039	0.0004154983	0.0015011133	0.0021433355	0.1445292	0.0017502178	0.10793031	0.007359607	0.021607535	0.028728416	0.026249373	0.28133485	0.7632746	0.009326493	5.901093	6.5818458	0.01249998
bin_26	0.0002516602	0.00017143169	0.00013283118	9.687972e-05	3.2923967e-05	0.0004401215	0.014331386	0.009222494	0	0	0.00047758673	0.006226414	0	0.0026990084	0.006711191	0.002094267	0.00010255626	0.00029442352	0.007171748	0	0.0038994085	0	0.0068269926	0.002918123	0.00011428779	0.00014531957	0	0.00050067133	0.00044996088	0.010164423	0.003989855	0.061860725	0.05944479	0.054128893	0.058612227	0.13787006	0.028538266	62.133057	23.34747	0.001564456
bin_260	0.0046107327	0.005063162	0.198472	0.0060858857	0.011356653	4.3377433	0.009117662	1.070304	0.0045387736	0.0028651138	0.14688423	1.5371423	0.006674789	0.9774182	0.006731446	1.1118238	0.0039887447	0.0011906269	0.6350239	0.0013920284	0.54419833	0.001603769	0.0054006237	0.0016513279	0.022660784	0.025757903	0.017703492	0.023349354	0.014142778	44.842205	0.025631355	0.014747396	0.5793415	0.0085014645	2.7682025	1.7622857	0.006367517	0.032017894	0.36967206	0.088318124
bin_261	0.11871123	0.4682272	0.083715685	5.313771	0.040972807	0.5515418	0.30978876	0.11695293	0.4072273	0.43502834	0.31570193	0.111991934	0.42957905	0.018778894	0.25589922	0.22438104	0.13667877	0.27034494	0.012849153	0.31481516	0.20164084	0.40700975	0.19427674	4.403519	0.39541316	0.30304113	0.034859084	0.3337959	1.1483525	0.052682314	0.016565433	5.893394	0.56049633	0.11973752	0.036174867	0.04020287	5.55695	0.008559126	0.011770979	0.18301803
bin_262	0.002640575	0.005296438	0.0032086838	0.009801967	0.0073837843	0.14630158	0.0014998727	3.5012538	0.006829333	0.0038377414	2.262341	0.025004944	0.007301228	0.0014752076	0.0013588136	0.0017493757	0.0011327524	0.002394537	0.0014317892	0.0042407378	0.87243664	0.00051042147	0.0028729553	0.0011696479	0.0068648015	0.14219314	0.0015237222	0.0059666717	0.0010043316	1.1195288	0.006380472	0.0545411	4.879948	0.04879091	32.96088	0.36028254	0.03699006	0.21275218	0.83116305	0.9649864
bin_263	0.12102799	0.108385615	0.10302071	0.121783815	0.24033712	136.17213	0.041797783	0.043678924	4.7778335	0.0061201593	0.031649742	0.13469854	0.010017205	0.017450232	0.101047486	0.00499653	0.07502095	0.50124323	0.001999061	0.38346317	0.0058068233	0.9663765	0.0002526903	0.0026088872	0.46562964	3.4390156	0.019893466	0.02247203	0.038030453	0.0144162625	13.279884	0.0035724794	0.018294217	2.10262	0.060457	0.5118815	0.029190224	0.005672617	0.0036701863	3.6354802
bin_264	273.0463	2.1322825	0.47721845	4.6091986	2.6858888	0.20216441	0.16236359	0.15908082	0.049716774	0.0023522805	0.0014408579	0.064065784	0.20688196	0.006592087	0.046856485	0.0058756885	0.048588112	0.0020623005	0.0018067245	0.023955712	0.003292603	0.0016054094	0.0018833972	0.012748712	0.06496678	0.0010362617	0.0091342805	0.002911402	0.0035330409	0.0027323023	0.003091288	0.06866752	0.000860111	0.0007262285	0.010492764	0.0045189736	0.0055805966	0.005018526	0.02090099	0.0006037487
bin_265	0.04131942	2.8636117	0.019908534	8.973142	0.05131986	0.01171143	0.06450329	0.0069961613	0.0010803776	0.008094923	0.0011393772	0.032613125	0.009071837	0.007923482	0.032928646	0.010433532	0.00023086819	0.001022233	0.000106028354	0.0011727249	0.00077896635	0.0007174015	0.046253588	0.009973933	0.0012466882	0.03443442	0.003826854	0.0044865385	0.9585395	0.008433957	0.0024771302	0.9602907	0.0023693917	0.0025027823	0.002924758	0.005156056	0.9159832	0.002392906	0.0029679388	0.008569058
bin_266	0.0037946482	0.02141181	0.004026893	0.00785761	1.3639941	0.005612138	0.002991029	0.26495636	0.0056086197	0.0011220758	0.0032021606	0.7813496	0.6602908	0.22853178	0.0054581882	0.17824861	0.00047680523	0.00035012636	0.14682917	0.0033987768	0.02559705	0.00048868137	0.08589092	0.057028368	0.01598397	0.018491158	1.4660252	9.746149	1.3253597	0.13754292	0.16334538	0.83252746	0.009631114	0.034501962	3.6236389	0.066438675	0.09931492	0.06839472	0.074283086	0.050172754
bin_267	1.7387456	0.47032034	0.42892534	0.9432371	1.2790262	1.1834766	0.6854005	0.71304566	2.2612994	1.1221534	1.1140436	1.4266628	0.81761754	2.3851776	5.7196217	1.0825316	0.47840548	0.8184166	1.0935403	0.8962045	1.2229613	0.9826053	0.9096138	2.0047066	1.3790729	1.3002863	3.1142437	10.487882	1.1621405	2.3508275	3.0389566	1.5810055	1.5973972	0.8794585	1.369833	1.5553368	1.6711669	1.0288564	4.035452	1.8922963
bin_268	10.11511	3.2315671	15.470114	74.9303	0.60707176	113.11141	66.66813	21.650766	60.629078	90.92777	64.87801	24.798761	78.868095	0.3438645	54.721394	0.34433624	27.231955	57.60341	0.25520805	75.26005	37.88908	90.394905	0.14122443	2.6581223	78.300575	0.23998028	0.30150566	0.18177684	78.9876	0.08941548	0.08642234	0.205216	16.282026	0.09952499	0.08882176	0.18764944	24.913385	0.038907684	0.02771613	38.904667
bin_269	0	0	0	0	0	3.677854e-05	0	0.0009251217	0	0	0	0.00011882297	0	9.619003e-05	4.5265893e-05	0.00078225124	0	0	0.00059128576	3.677854e-05	0	3.677854e-05	0	0.0009774604	0	0.000131554	0	0.00046397542	0	7.9215315e-05	0.0017059584	0.012486314	0.008645786	0.011190578	0.0082765855	0.023661332	0.0045138584	0.67827547	9.583702	0
bin_27	0.0016068604	0.0014731728	0.0072895642	0.0013681791	0.0028439604	0.21110912	0.0023600764	1.4334526	0.04275266	0.06477265	27.761644	0.03330062	0.06871154	0.16489166	0.023442294	0.0107224025	2.787117	0.21998207	0.121424265	0.07585829	0.16212922	0.049525082	0.015354517	0.0014581737	0.15592024	0.24767758	0.010413943	0.12951073	0.003649347	0.23326671	6.1355677	0.008799257	0.13543342	0.008967508	0.8345045	0.06922412	0.0034869656	6.178138	0.2596671	0.072377846
bin_270	0.07552286	0.0021762995	0.0068242946	0.004290309	0.009077333	0.07364742	0.013058439	0.9009546	0.021932848	0.019386983	0.14396359	0.118966974	0.045214564	40.986977	0.05502461	0.0336726	0.07445076	0.05856294	1.5317572	0.02900855	4.728257	0.02052201	57.428764	0.018686058	0.0022263885	0.22740243	0.0011616778	0.14127967	0.009214757	0.25181758	0.09726081	0.038837537	0.046038784	0.03094468	0.14970487	18.162	0.020622509	13.626315	1.3238419	0.09824718
bin_271	0	0	0	0	0	0.0005478907	3.668383e-05	0.004984859	0	2.1300288e-05	0.00017809408	6.626756e-05	0	3.9642204e-05	4.4967273e-05	0.0012472502	2.9583733e-05	7.277598e-05	0.00044730605	0	0	0	0	0.0013732769	0	0	8.934287e-05	0	0.0001633022	0	0.0024956837	0.015804814	0.017052656	0.011554815	0.014207292	0.031262904	0.0072160643	0.21480513	14.5486555	0
bin_272	0.0038660308	0.0031032015	0.0022155708	0.0027098674	0.0076668565	0.002010841	0.0008098052	4.7916303	0.0040104636	0	4.9780232e-05	5.538927e-05	0.00063241925	0.000258717	0.00024329212	0.0005503871	0.0032287037	0.0016034844	0.0011400374	0.0017437104	3.1328502	0.00094722665	0.001025052	0.0014765798	0	0	0	0.00015775426	6.520509e-05	0.00036598986	0.0013608934	0.00021174127	0.00010587063	0.00010587063	0.00039193168	0.004088289	5.118249e-05	0.10573952	0.17077844	0.029593997
bin_273	0.0050520375	0.015481876	0.19033937	0.0813817	0.004552995	0.08247143	0.00083943916	0.0061394577	0.16925097	1.2935789	0.09258244	1.8139864	0.012501483	0.12914425	3.0341475	0.09356512	0.010271963	1.4601282	0.0046816063	0.18047018	0.013785285	0.004482143	0.16094205	0.0017736041	0.0110767465	0.30071792	0.22344407	1.9437869	0.031046158	0.5706099	0.34234563	1.6657338	0.03294375	0.19862132	0.40698937	0.1282355	1.2742971	0.022178136	0.11927968	0.05719045
bin_274	7.5670753	3.4854403	0.04516773	0.021540876	0.21598984	0.017271584	0.008543465	0.29660287	0.0087845195	0.0033961819	0.015975747	0.20652202	0.0216713	0.039408453	0.0017163937	2.204371	0.017061712	0.010940722	0.15772167	0.0026941688	0.022211978	0.016159318	0.0774541	1.9151046	0.009199654	0.0063200165	0.057124186	0.19831723	0.33516723	0.22462985	0.043010168	31.184336	0.08161466	0.043237396	0.74807215	0.12962216	0.026857901	0.21742478	0.3253244	0.038876183
bin_275	0.005227642	0.022631258	0.19595128	0.124553114	0.019948538	0.029725073	0.002644813	0.012620619	0.3642173	3.580387	0.09643143	1.2445189	0.032383204	0.12864508	6.7811465	0.14418149	0.008304805	0.6934496	0.007740803	0.20036545	0.010152536	0.0034900464	0.21872392	0.003884489	0.011710328	0.3518011	0.21010049	1.8875577	0.023141984	0.38500288	0.3275311	3.985544	0.025515297	0.23468193	0.17447825	0.20577495	1.00424	0.03607508	0.11324799	0.0634919
bin_276	9.177501e-05	9.8419354e-05	0	6.062964e-05	0.00017732094	5.3154756e-05	0.005506085	0.0034924336	0	0	0.004655609	0.0008255598	0.00017150714	0.0008637648	0.0026859762	0.00027158757	0.019939262	0.015308155	0.019138204	0.017955925	0.37583113	0.011313242	37.265785	0.010380957	0.010764253	0.009680395	0.00076077745	0.0006320433	0.00019933033	0.0052876524	0.25430316	0.0010971474	0.00066734134	0.0006544679	0.0013292842	0.05296456	0	0.21372613	0.2986691	0.0003878636
bin_277	1.068554	0.8899275	5.427441	1.9270651	49.56514	1.2706054	1.1115172	9.854039	1.2121835	1.776129	7.3907504	81.95232	1.6259917	11.066471	1.927517	48.1838	1.2893393	7.916503	13.619051	0.40895975	1.7595242	0.37699798	9.386183	1.7842854	3.768476	22.576227	93.97073	82.34608	3.69181	14.029824	22.298962	10.918707	29.532621	2.0180266	45.267776	23.913874	1.3606672	3.497	8.308118	10.560848
