file	percent	reads	taxon_id	taxon_name
kaiju_17119-05-08-243200071.out	0.000021	5	1147142	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000021	5	1327990	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000021	5	1527531	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000021	5	1555238	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000021	5	1618330	Bacteria;Candidatus Berkelbacteria;
kaiju_17119-05-08-243200071.out	0.000021	5	1662329	Bacteria;Candidatus Kapabacteria;
kaiju_17119-05-08-243200071.out	0.000021	5	1752717	Bacteria;Candidatus Curtissbacteria;
kaiju_17119-05-08-243200071.out	0.000021	5	1817799	Bacteria;Candidatus Doudnabacteria;
kaiju_17119-05-08-243200071.out	0.000021	5	1817802	Bacteria;Candidatus Firestonebacteria;
kaiju_17119-05-08-243200071.out	0.000021	5	1817806	Bacteria;Candidatus Handelsmanbacteria;
kaiju_17119-05-08-243200071.out	0.000021	5	1817899	Bacteria;Candidatus Woykebacteria;
kaiju_17119-05-08-243200071.out	0.000021	5	1817917	Bacteria;Candidatus Sungbacteria;
kaiju_17119-05-08-243200071.out	0.000021	5	1910993	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000021	5	1981157	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000021	5	2013583	Bacteria;Candidatus Goldbacteria;
kaiju_17119-05-08-243200071.out	0.000021	5	2340719	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000021	5	2506602	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000017	4	194948	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000017	4	674081	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000017	4	698488	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000017	4	1147147	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000017	4	1245890	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000017	4	1309583	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000017	4	1407493	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000017	4	1500734	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000017	4	1572715	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000017	4	1701257	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000017	4	1729712	Bacteria;Candidatus Fermentibacteria;
kaiju_17119-05-08-243200071.out	0.000017	4	1735591	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000017	4	1752716	Bacteria;Candidatus Dadabacteria;
kaiju_17119-05-08-243200071.out	0.000017	4	1752738	Bacteria;Candidatus Giovannonibacteria;
kaiju_17119-05-08-243200071.out	0.000017	4	1755697	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000017	4	1817907	Bacteria;Candidatus Kerfeldbacteria;
kaiju_17119-05-08-243200071.out	0.000017	4	1817924	Bacteria;Candidatus Yonathbacteria;
kaiju_17119-05-08-243200071.out	0.000017	4	1855361	Bacteria;Candidatus Kryptonia;
kaiju_17119-05-08-243200071.out	0.000017	4	1914788	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000017	4	1920753	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000017	4	2022474	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000017	4	2024214	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000017	4	2026083	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000017	4	2048979	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000017	4	2056767	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000017	4	2079317	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000017	4	2079541	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000017	4	2099390	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000017	4	2138240	Bacteria;Coprothermobacterota;
kaiju_17119-05-08-243200071.out	0.000017	4	2301721	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000017	4	2420239	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000017	4	2530182	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000017	4	2544945	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000017	4	2560154	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000013	3	10726	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000013	3	10753	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000013	3	180816	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000013	3	200295	Bacteria;Candidatus Sumerlaeota;
kaiju_17119-05-08-243200071.out	0.000013	3	365327	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000013	3	743725	Archaea;Candidatus Diapherotrites;
kaiju_17119-05-08-243200071.out	0.000013	3	1198014	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000013	3	1327036	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000013	3	1407671	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000013	3	1462422	Archaea;Candidatus Parvarchaeota;
kaiju_17119-05-08-243200071.out	0.000013	3	1480731	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000013	3	1618338	Bacteria;candidate division CPR1;
kaiju_17119-05-08-243200071.out	0.000013	3	1636617	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000013	3	1675030	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000013	3	1752721	Bacteria;Candidatus Shapirobacteria;
kaiju_17119-05-08-243200071.out	0.000013	3	1801631	Archaea;Candidatus Micrarchaeota;
kaiju_17119-05-08-243200071.out	0.000013	3	1817800	Bacteria;Candidatus Edwardsbacteria;
kaiju_17119-05-08-243200071.out	0.000013	3	1819803	Bacteria;Candidatus Desantisbacteria;
kaiju_17119-05-08-243200071.out	0.000013	3	1837842	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000013	3	1912760	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000013	3	1922782	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000013	3	1932883	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000013	3	1965374	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000013	3	1971233	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000013	3	1982370	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000013	3	2024264	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000013	3	2047876	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000013	3	2060122	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000013	3	2079427	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000013	3	2136179	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000013	3	2182349	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000013	3	2234083	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000013	3	2301650	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000013	3	2301720	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000013	3	2304001	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000013	3	2488596	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000013	3	2497438	Eukaryota;Perkinsozoa;
kaiju_17119-05-08-243200071.out	0.000013	3	2508187	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000013	3	2528684	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000013	3	2530019	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000013	3	2582935	Archaea;Candidatus Altiarchaeota;
kaiju_17119-05-08-243200071.out	0.000009	2	10243	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000009	2	10310	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000009	2	10366	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000009	2	10760	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000009	2	85708	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000009	2	107324	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000009	2	151340	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000009	2	186617	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000009	2	211909	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000009	2	414970	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000009	2	432200	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000009	2	445686	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000009	2	463676	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000009	2	576791	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000009	2	680115	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000009	2	694060	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000009	2	1112008	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000009	2	1154676	Bacteria;candidate division WPS-2;
kaiju_17119-05-08-243200071.out	0.000009	2	1162290	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000009	2	1188795	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000009	2	1211417	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000009	2	1262535	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000009	2	1327970	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000009	2	1446489	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000009	2	1458858	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000009	2	1465613	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000009	2	1495285	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000009	2	1572716	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000009	2	1647411	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000009	2	1651204	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000009	2	1655307	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000009	2	1673877	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000009	2	1685500	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000009	2	1747282	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000009	2	1752727	Bacteria;Candidatus Campbellbacteria;
kaiju_17119-05-08-243200071.out	0.000009	2	1752740	Bacteria;Candidatus Kuenenbacteria;
kaiju_17119-05-08-243200071.out	0.000009	2	1805465	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000009	2	1817796	Bacteria;Candidatus Abawacabacteria;
kaiju_17119-05-08-243200071.out	0.000009	2	1817904	Bacteria;Candidatus Colwellbacteria;
kaiju_17119-05-08-243200071.out	0.000009	2	1857889	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000009	2	1863010	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000009	2	1883376	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000009	2	1960312	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000009	2	2029672	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000009	2	2041204	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000009	2	2060949	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000009	2	2109258	Bacteria;Abditibacteriota;
kaiju_17119-05-08-243200071.out	0.000009	2	2163982	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000009	2	2184265	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000009	2	2231337	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000009	2	2268591	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000009	2	2315471	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000009	2	2419622	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000009	2	2419762	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000009	2	2490448	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000009	2	2491663	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000009	2	2508173	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000009	2	2508175	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000009	2	2562180	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	3027	Eukaryota;Cryptophyta;
kaiju_17119-05-08-243200071.out	0.000004	1	10407	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	10665	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	10679	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	10710	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	10778	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	11676	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	11974	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	66711	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	83191	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	103216	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	110457	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	112023	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	136419	Eukaryota;Cercozoa;
kaiju_17119-05-08-243200071.out	0.000004	1	140410	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	186764	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	211902	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	233263	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	256817	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	265294	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	315393	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	356426	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	424949	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	438780	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	529929	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	548681	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	549779	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	552527	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	571950	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	624134	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	680114	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	754053	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	906668	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	906669	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	944644	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	1031332	Eukaryota;Cryptomycota;
kaiju_17119-05-08-243200071.out	0.000004	1	1048207	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	1051673	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	1054834	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	1115478	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	1130266	Bacteria;Candidatus Hydrothermae;
kaiju_17119-05-08-243200071.out	0.000004	1	1138490	Viruses;Negarnaviricota;
kaiju_17119-05-08-243200071.out	0.000004	1	1147139	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	1147146	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	1147154	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	1165137	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	1173759	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	1229757	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	1277891	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	1278246	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	1415147	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	1486426	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	1519999	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	1524881	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	1536611	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	1552735	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	1567028	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	1567484	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	1618340	Bacteria;candidate division CPR3;
kaiju_17119-05-08-243200071.out	0.000004	1	1636314	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	1636315	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	1636578	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	1636587	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	1651201	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	1662463	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	1701846	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	1720526	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	1752718	Bacteria;Candidatus Daviesbacteria;
kaiju_17119-05-08-243200071.out	0.000004	1	1752724	Bacteria;Candidatus Pacebacteria;
kaiju_17119-05-08-243200071.out	0.000004	1	1752726	Bacteria;Candidatus Beckwithbacteria;
kaiju_17119-05-08-243200071.out	0.000004	1	1752739	Bacteria;Candidatus Jorgensenbacteria;
kaiju_17119-05-08-243200071.out	0.000004	1	1775140	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	1805464	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	1817798	Bacteria;Candidatus Delongbacteria;
kaiju_17119-05-08-243200071.out	0.000004	1	1817803	Bacteria;Candidatus Fischerbacteria;
kaiju_17119-05-08-243200071.out	0.000004	1	1817807	Bacteria;Candidatus Lindowbacteria;
kaiju_17119-05-08-243200071.out	0.000004	1	1817898	Bacteria;Candidatus Blackburnbacteria;
kaiju_17119-05-08-243200071.out	0.000004	1	1817905	Bacteria;Candidatus Harrisonbacteria;
kaiju_17119-05-08-243200071.out	0.000004	1	1817909	Bacteria;Candidatus Liptonbacteria;
kaiju_17119-05-08-243200071.out	0.000004	1	1817912	Bacteria;Candidatus Niyogibacteria;
kaiju_17119-05-08-243200071.out	0.000004	1	1817913	Bacteria;Candidatus Portnoybacteria;
kaiju_17119-05-08-243200071.out	0.000004	1	1817920	Bacteria;Candidatus Terrybacteria;
kaiju_17119-05-08-243200071.out	0.000004	1	1817922	Bacteria;Candidatus Vogelbacteria;
kaiju_17119-05-08-243200071.out	0.000004	1	1817923	Bacteria;Candidatus Wildermuthbacteria;
kaiju_17119-05-08-243200071.out	0.000004	1	1852563	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	1874575	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	1883205	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	1897434	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	1914203	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	1915410	Archaea;Candidatus Verstraetearchaeota;
kaiju_17119-05-08-243200071.out	0.000004	1	1918725	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	1933110	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	1935021	Archaea;Candidatus Geothermarchaeota;
kaiju_17119-05-08-243200071.out	0.000004	1	1958921	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	1965465	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	1975614	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	1977640	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	1982076	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	1983588	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	1983789	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	1985303	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	1985720	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	2012620	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	2015877	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	2020879	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	2024311	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	2024312	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	2029661	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	2029666	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	2029671	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	2041489	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	2053625	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	2053685	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	2070200	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	2070727	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	2163963	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	2175687	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	2201378	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	2202564	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	2202644	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	2219036	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	2301722	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	2316019	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	2340716	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	2420240	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	2484217	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	2488858	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	2499074	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	2500559	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	2501743	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	2502297	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	2502415	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	2508174	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	2528528	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	2528689	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	2530023	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	2530161	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	2530185	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	2547998	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	2548039	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	2548073	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	2560208	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	2562297	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	2562366	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	2562645	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	2562699	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	2568002	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	2570300	Viruses;NA;
kaiju_17119-05-08-243200071.out	0.000004	1	2572872	Viruses;NA;
kaiju_17119-05-08-243200071.out	21.703793	5082956	NA	cannot be assigned to a (non-viral) phylum
kaiju_17119-05-08-243200071.out	3.337118	781542	NA	unclassified
kaiju_17119-05-09-243200070.out	87.547096	16481066	1239	Bacteria;Firmicutes;
kaiju_17119-05-09-243200070.out	2.921828	550045	1224	Bacteria;Proteobacteria;
kaiju_17119-05-09-243200070.out	0.435078	81905	201174	Bacteria;Actinobacteria;
kaiju_17119-05-09-243200070.out	0.020085	3781	976	Bacteria;Bacteroidetes;
kaiju_17119-05-09-243200070.out	0.007033	1324	28871	Viruses;NA;
kaiju_17119-05-09-243200070.out	0.006204	1168	4890	Eukaryota;Ascomycota;
kaiju_17119-05-09-243200070.out	0.004478	843	5204	Eukaryota;Basidiomycota;
kaiju_17119-05-09-243200070.out	0.003920	738	2169623	Viruses;NA;
kaiju_17119-05-09-243200070.out	0.003166	596	204428	Bacteria;Chlamydiae;
kaiju_17119-05-09-243200070.out	0.003150	593	28890	Archaea;Euryarchaeota;
kaiju_17119-05-09-243200070.out	0.003012	567	1883370	Viruses;NA;
kaiju_17119-05-09-243200070.out	0.002008	378	1117	Bacteria;Cyanobacteria;
kaiju_17119-05-09-243200070.out	0.001774	334	2303178	Viruses;NA;
kaiju_17119-05-09-243200070.out	0.001620	305	5794	Eukaryota;Apicomplexa;
kaiju_17119-05-09-243200070.out	0.001408	265	10663	Viruses;NA;
kaiju_17119-05-09-243200070.out	0.001296	244	40117	Bacteria;Nitrospirae;
kaiju_17119-05-09-243200070.out	0.001105	208	979725	Viruses;NA;
kaiju_17119-05-09-243200070.out	0.001025	193	2136797	Viruses;NA;
kaiju_17119-05-09-243200070.out	0.000866	163	2169624	Viruses;NA;
kaiju_17119-05-09-243200070.out	0.000823	155	32066	Bacteria;Fusobacteria;
kaiju_17119-05-09-243200070.out	0.000813	153	2508204	Viruses;NA;
kaiju_17119-05-09-243200070.out	0.000765	144	200795	Bacteria;Chloroflexi;
kaiju_17119-05-09-243200070.out	0.000696	131	203691	Bacteria;Spirochaetes;
kaiju_17119-05-09-243200070.out	0.000653	123	107324	Viruses;NA;
kaiju_17119-05-09-243200070.out	0.000622	117	3041	Eukaryota;Chlorophyta;
kaiju_17119-05-09-243200070.out	0.000622	117	542837	Viruses;NA;
kaiju_17119-05-09-243200070.out	0.000537	101	2502409	Viruses;NA;
kaiju_17119-05-09-243200070.out	0.000510	96	1913637	Eukaryota;Mucoromycota;
kaiju_17119-05-09-243200070.out	0.000499	94	196896	Viruses;NA;
kaiju_17119-05-09-243200070.out	0.000489	92	1206110	Viruses;NA;
kaiju_17119-05-09-243200070.out	0.000409	77	544448	Bacteria;Tenericutes;
kaiju_17119-05-09-243200070.out	0.000409	77	1623289	Viruses;NA;
kaiju_17119-05-09-243200070.out	0.000404	76	74201	Bacteria;Verrucomicrobia;
kaiju_17119-05-09-243200070.out	0.000388	73	203682	Bacteria;Planctomycetes;
kaiju_17119-05-09-243200070.out	0.000382	72	57723	Bacteria;Acidobacteria;
kaiju_17119-05-09-243200070.out	0.000377	71	2079275	Viruses;NA;
kaiju_17119-05-09-243200070.out	0.000356	67	5878	Eukaryota;Ciliophora;
kaiju_17119-05-09-243200070.out	0.000319	60	10662	Viruses;NA;
kaiju_17119-05-09-243200070.out	0.000282	53	1883379	Viruses;NA;
kaiju_17119-05-09-243200070.out	0.000266	50	1883375	Viruses;NA;
kaiju_17119-05-09-243200070.out	0.000266	50	1980929	Viruses;NA;
kaiju_17119-05-09-243200070.out	0.000244	46	1913638	Eukaryota;Zoopagomycota;
kaiju_17119-05-09-243200070.out	0.000223	42	200918	Bacteria;Thermotogae;
kaiju_17119-05-09-243200070.out	0.000207	39	1883371	Viruses;NA;
kaiju_17119-05-09-243200070.out	0.000207	39	2315628	Viruses;NA;
kaiju_17119-05-09-243200070.out	0.000202	38	12333	Viruses;NA;
kaiju_17119-05-09-243200070.out	0.000202	38	1029988	Viruses;NA;
kaiju_17119-05-09-243200070.out	0.000202	38	2047765	Viruses;NA;
