Genomic bins	17119-05-25-243200085	17119-05-08-243200071	17119-05-35-243200067	17119-05-33-243200064	17119-05-16-243200072	17119-05-04-243200101	17119-05-28-243200078	17119-05-01-243200068	17119-05-38-243200077	17119-05-32-243200092	17119-05-15-243200093	17119-05-36-243200079	17119-05-02-243200066	17119-05-23-243200073	17119-05-12-243200081	17119-05-22-243200094	17119-05-20-243200063	17119-05-26-243200098	17119-05-30-243200082	17119-05-14-243200089	17119-05-06-243200069	17119-05-09-243200070	17119-05-13-243200076	17119-05-05-243200087	17119-05-07-243200099	17119-05-40-243200090	17119-05-11-243200091	17119-05-21-243200075	17119-05-27-243200083	17119-05-37-243200074	17119-05-24-243200088	17119-05-34-243200097	17119-05-31-243200080	17119-05-19-243200062	17119-05-18-243200100	17119D-05-29-243200065	17119-05-39-243200084	17119-05-10-243200096	17119-05-17-243200086	17119-05-03-243200095
sinASSsinBIN_bin.182	0.0	0.201539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20717	0.0	0.0	0.0	0.0	0.0	0.0	0.00905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001349	1.926549	39.20215	0.0	1.160534	0.0	0.0	0.0	0.005608	0.006069	9.689381	0.002115	0.0	0.032891	0.0
sinASSsinBIN_bin.116	0.044441	0.002194	0.027002	0.064519	0.005856	0.0	0.014918	0.002114	0.003593	0.007615	0.002315	0.519095	0.003382	0.445253	0.0	0.0	0.931475	0.014869	0.00821	0.0	0.000418	0.0	0.000766	0.0	0.012799	9.035027	0.352416	0.0	0.042088	0.045687	0.003432	0.334898	67.545199	0.001468	0.001377	0.150568	0.114094	0.0	0.0	2.169898
sinASSsinBIN_bin.540	0.056583	0.934076	0.135414	0.0	0.0	0.0	0.019733	0.0	0.0	7.707596	0.0	0.193798	0.0	4.695042	0.012835	0.0	0.020079	0.029565	0.0	1.51794	0.0	0.019038	0.0	0.0	0.0	0.043806	0.232187	0.025494	0.0	0.109891	0.0	0.125471	4.12917	0.0	0.007866	25.488796	0.037089	0.0	0.0	0.0
sinASSsinBIN_bin.298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.1877	0.0	0.0	0.0	10.847946	0.0	0.0	0.0	0.0	0.0	1.64505	0.0	0.0	0.0	0.0	0.0	0.109688	0.025683	0.0	0.0	1.151746	0.0	0.0	0.0	0.0	0.0	0.824147	6.338483	0.0	0.0	0.0
sinASSsinBIN_bin.294	0.0	1.655528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.273633	0.0	0.0	0.0	0.0	0.0	0.117368	0.0	0.0	0.0	0.0	0.0	0.033935	0.0	0.0	0.0	0.041216	0.0	0.0	0.0	8.234448	0.0	0.0	0.426599	0.0	0.0	0.0
sinASSsinBIN_bin.501	0.0	4.804228	0.0	0.0	0.0	0.0	0.002304	0.0	0.0	2.147575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.847393	0.0	21.173581	0.0	0.0	0.0	0.0	0.0	0.0	0.090454	0.065365	0.0	13.732257	0.0	0.0	0.0	0.228836	0.0	0.00471	2.0718294999999998	0.0	4.624353	0.0
sinASSsinBIN_bin.492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sinASSsinBIN_bin.58	0.006772	0.0	0.0	0.0	0.0	0.0	6.844036	0.0	0.0	0.067643	0.083991	2.72981	0.0	0.0	0.563414	0.0	2.8727	0.181399	0.0	0.130009	0.0	47.811004	0.061236	0.0	0.0	1.077785	0.014124	0.0	0.017557	0.0	0.0	0.078725	0.155336	0.0	0.0	0.155646	0.081739	0.005588	0.0	0.265262
sinASSsinBIN_bin.555	0.0	0.804485	0.0	0.032594	0.070722	0.0	0.444522	0.0	0.0	0.515056	0.0	0.447634	0.0	0.854591	0.2233	0.0	0.0	6.455554	0.0	1.410888	0.0	0.0	0.0	1.586702	0.0	0.028408	0.083068	0.10963	0.0	1.632088	0.0	0.0	0.121883	0.382538	0.0	2.265793	0.245656	0.0	0.00866	0.0
sinASSsinBIN_bin.172	0.251256	0.0	0.003238	0.14115	0.0	1e-06	20.248546	0.006131	0.123956	0.0	356.579224	172.642006	0.077864	0.0	28.951092	0.000966	0.567001	0.000622	0.0	0.0	0.002246	0.589904	0.329601	0.000848	0.000177	1.34135	0.00498	0.000649	0.000208	0.045038	0.0	2.129345	49.370819	0.045557	42.60262	0.0	0.0	0.040462	0.038872	92.324342
sinASSsinBIN_bin.43	0.0	0.0	0.0	0.0	0.0	0.0	0.520322	0.0	0.0	0.0	0.0	0.0	0.0	0.401307	0.0	0.0	3e-06	0.0	0.0	0.935937	0.0	0.0	0.0	0.0	0.0	0.000496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.68442	0.0	0.0	0.552092	0.0	0.0	0.0
sinASSsinBIN_bin.76	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.615487	0.0	0.001364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.176609	0.0	0.0	0.0
sinASSsinBIN_bin.288	0.0	19.234949	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.228114	0.0	0.76505	0.0	0.0	0.0	0.394801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049525	1.134247	0.357608	0.0	5.239905	0.0	0.0	0.0	0.0	0.0	0.032102	0.0	0.0	0.0	0.0
sinASSsinBIN_bin.557	1.838986	0.599103	0.0	0.0	0.0	1.969931	0.0	0.642781	0.731136	0.0	1.690224	0.0	0.0	0.0	1.077718	2.847822	2.498067	0.0	2.307985	2.731648	2.330127	2.419506	3.859457	0.0	3.33907	0.0	1.518331	0.897225	0.0	0.0	0.0	0.415607	0.0	0.0	2.357599	1.5436	0.0	3.190814	1.002156	0.652282
sinASSsinBIN_bin.118	0.0	0.0	16.7989665	0.0	0.0	0.0	0.130492	0.0	0.0	1.7420205	0.111743	0.137164	0.0	2.863398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.202054	0.0	0.0	0.369278	0.0	0.0	0.0	0.0	0.0	2.15071	0.0	0.0	0.098455	0.0
sinASSsinBIN_bin.403	0.0	1.871442	31.752055	8.4e-05	0.0	0.0	0.0	0.0	0.0	5.193454	0.0	0.0	0.0	27.695871	0.0	0.0	0.0	26.696345	0.0	143.983796	0.0	0.0	0.0	0.0	0.0	0.0	0.028075	1.861315	0.0	16.241573	0.0	0.0	0.0	68.534926	0.0	3.147288	4.796249	0.0	55.524256	0.0
sinASSsinBIN_bin.389	0.0	0.009604	4.901621	0.327278	0.0	8e-06	0.0	0.000137	0.000309	0.057295	0.0	0.027324	8e-06	0.149503	0.0	0.0	0.0	0.003728	1.3e-05	0.293773	0.000332	3e-06	0.000142	1.560017	7e-06	0.000248	0.003968	0.000346	0.000813	1.465245	1e-06	0.023832	0.0	0.003288	0.0	0.293922	0.013487	0.0	1.1e-05	0.001292
sinASSsinBIN_bin.176	0.0	1.776129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.544191	0.0	0.0	0.0	0.066843	0.0	0.0	0.0	1.362312	0.0	0.0	4.803213	0.0	0.0	0.0
sinASSsinBIN_bin.401	0.239489	0.02405	0.037299	0.0	0.007819	0.003926	40.505744	0.0	0.0	0.840344	0.005778	0.318811	0.0	0.085636	100.734198	0.0	0.015418	0.049737	0.019828	1.674365	0.0	0.061461	0.138572	0.0	0.0	0.085555	0.038634	0.001999	0.118856	0.108195	0.0	1.090974	4.152164	0.0	0.017227	0.172657	0.010344	0.022578	0.0	0.0
sinASSsinBIN_bin.189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.08876	0.0	0.0	0.0	0.0	2.327079	0.0	0.0	0.0	0.0	0.0	0.0	9.5e-05	0.0	0.0	5e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.126098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sinASSsinBIN_bin.292	0.0	0.0	0.047848	0.058811	0.0	0.0	0.015179	0.0	0.005727	0.0	0.005651	0.041328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012243	1.230925	0.0	0.0	0.0	1.164607	0.0	0.042227	0.0	0.0	0.0	0.0	28.896111	0.0	0.0	0.0
sinASSsinBIN_bin.92	0.12781	0.034031	0.078571	0.0	0.0	0.006569	27.715081	0.0	0.0	1.31558	0.002921	0.269708	0.003059	0.192354	0.067446	0.01185	0.157528	0.0554175	0.020865	1.49272	0.002108	0.015829	0.0	0.0	0.002668	0.305604	0.013934	0.080765	0.115732	0.123205	0.029196	0.967891	47.208917	0.023282	39.984523	0.60777	0.022501	0.0	0.074982	0.0
sinASSsinBIN_bin.84	0.0	1.587277	0.260559	0.0	0.0	0.0	0.094573	0.0	0.0	0.0	0.001578	0.755897	0.0	0.004068	0.000833	0.008016	0.023259	0.0	0.0	13.645945	0.0	0.000625	0.005652	0.0	0.0	0.178276	0.000216	0.047158	0.0	0.730789	0.004223	0.0	0.0	32.044473	0.010242	0.0	0.740867	0.000315	0.012607	0.0
sinASSsinBIN_bin.500	0.0	0.0	5e-06	0.0	0.0	0.0	1.593385	0.0	0.0	0.0	1.918715	5.262734	0.0	0.0	4.617163	8e-05	0.001062	0.0	0.0	0.0	0.0	3e-06	0.000368	0.0	1e-06	0.146777	0.0	0.0	0.0	0.060026	0.0	0.089874	7.967747	0.0	0.357371	0.0	0.0	7.7e-05	0.0	15.600216
sinASSsinBIN_bin.539	26.202951	4.709941	0.000336	0.000218	0.000909	1.095945	0.0	2.151296	4.137093	0.0	8.241066	0.0	0.207073	0.000246	2.34962	34.650261	24.994833	0.000417	14.957028	0.002246	28.232808	21.310978	33.229817	0.006852	13.991728	0.0	17.13823	6.591129	0.006756	3.3e-05	2.466555	0.131913	6.7e-05	7e-05	20.757363	5.942899	0.0	30.186556	11.846485	5.937945
sinASSsinBIN_bin.284	0.0	43.144876	0.0	0.0	0.0	0.027188	0.0	0.03931	0.0	0.0	0.0	1.910405	0.051996	0.0	0.0	0.0	0.0	0.037355	0.0	0.0	0.006894	0.006879	0.0	0.068271	0.006705	0.031445	1.078033	0.13995	0.0	0.593082	0.0	0.0	0.0	0.0	0.0	0.77769	0.085665	0.0	0.0	0.028564
sinASSsinBIN_bin.207	0.0	57.342088	0.005304	0.010975	0.003278	0.035389	0.0	0.063619	0.0	0.004268	0.0	0.531518	0.07924	0.0	0.0	0.0	0.0	0.033143	0.0	0.0	0.010793	0.012707	0.0	0.091059	0.023755	0.09182	0.048932	0.017644	0.0	2.575732	0.014034	0.007957	0.0	0.0	0.0	0.042183	0.291529	0.0	0.0	0.061947
sinASSsinBIN_bin.244	0.0	0.0	0.020236	0.024349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.825362	0.0	0.0	0.0	0.035643	0.0	0.023964	0.0	0.0	0.0	0.0	0.14399	0.0	0.0	0.0
sinASSsinBIN_bin.219	0.0	0.221542	0.0	137.332825	6.402487	0.0	0.151222	39.548087	0.0	0.0	0.0	2.934127	12.53839	0.0	0.150068	0.0	0.0	0.0	0.778006	0.0	0.0	0.0	0.0	0.226086	0.0	0.0	0.0	0.0	0.032524	0.000181	3.837504	0.0	0.288489	0.037352	0.0	0.0	0.0	0.0	0.0	0.0
sinASSsinBIN_bin.71	0.0	0.0	0.0	0.0	0.0	0.0	4.499979	0.0	0.0	0.0	0.212397	0.124127	0.0	0.0	0.386681	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.713248	0.0	0.298802	0.0	0.0	0.0	0.0	0.0
sinASSsinBIN_bin.305	0.003497	0.0	2.409957	0.484599	0.005424	0.001137	0.526381	0.0	0.023318	0.182551	0.01479	0.053113	0.0	0.058993	0.128402	0.0	0.0	0.03608	0.024591	0.1736	0.0	0.006239	0.003248	0.008079	0.0	0.048887	0.00064	0.003858	9.141448	35.962851	0.905825	0.027584	0.032465	0.001573	0.000894	22.292793	0.01712	0.0	0.0	0.0
sinASSsinBIN_bin.173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4514785	14.106486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.846451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.961515	0.0	0.0	0.0
sinASSsinBIN_bin.11	0.0	0.0	0.0	10.454549	0.0	0.0	0.0	0.0	0.0	0.10949	0.0	0.0	0.0	0.0	0.038102	0.0	0.0	0.0	0.0	0.035514	0.0	0.0	0.0	0.0	0.0	0.010379	0.0	0.0	3.056679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sinASSsinBIN_bin.85	0.075795	0.757001	0.124269	0.039112	0.0	0.0	54.640279	0.0	6.071303	0.738208	0.238619	6.959225	0.0	4.951713	0.737831	0.0	0.0	2.271417	54.237749	1.100549	0.155031	0.0	0.0	0.635511	0.0	20.223542	0.060018	0.079688	0.253965	15.280737	0.0	0.238282	11.335482	0.297931	0.524473	0.318583	0.504069	0.0	0.0	0.084723
sinASSsinBIN_bin.451	0.000617	24.847399	27.172417	0.0	1501.944511	17.879766	21.06024	2.091516	0.0	44.012962	1.374022	0.0	2.385418	4.429073	1.265526	0.0	0.0	0.193721	0.018264	4.316781	0.356359	0.810236	35.331869	972.648042	10.469685	0.060293	1.48098	0.364914	0.040382	27.617507	7.6e-05	0.07654	0.876142	0.256358	0.796408	1.743931	0.600958	8.380191	3.401273	3.135954
sinASSsinBIN_bin.319	0.478493	0.0	0.005036	0.029986	0.006395	0.122303	304.446001	0.044137	0.14264	0.093801	0.0	0.125077	0.0	0.049686	0.304233	0.0	0.03892	0.574865	0.319209	0.0	0.0	0.050603	0.0	0.006476	0.0	0.0	0.0	0.0	1.176965	0.12561	0.0	0.07355	0.415867	0.0	0.0	0.040059	0.0	0.0	0.0	0.057063
sinASSsinBIN_bin.328	0.04267	0.005169	25.643202	0.016736	0.010646	0.0	0.061339	0.0	0.0	6.560546	0.0	0.015603	0.0	0.0	0.0	0.0	0.0	2.908492	0.02629	0.0	0.0	0.0	0.0	0.0	0.0	0.004751	0.002584	0.002551	0.063882	0.304646	0.0	0.023708	0.050218	0.0	0.0	7.825274	0.0	0.0	0.105031	0.0
sinASSsinBIN_bin.545	0.0	0.253722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.194615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.651012	0.0	0.0	4.764147	0.0	0.0	0.0	0.0
sinASSsinBIN_bin.165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.743356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.972197	0.0	0.0	0.0
sinASSsinBIN_bin.512	0.003447	0.0	0.09786	0.119745	0.025454	0.001322	0.124564	0.095887	0.017006	0.00308	0.119831	0.018335	0.0	0.0	0.005001	0.000975	0.0	0.0	0.001054	0.008979	0.0	0.0	0.0	0.000112	0.0	0.000441	0.0	0.001047	0.000415	0.000523	0.030833	2.16223	0.013979	0.0	3e-05	0.0	0.00044	0.012656	0.013067	0.01659
sinASSsinBIN_bin.485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.727845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.34633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.418401	0.0	0.0	0.0
sinASSsinBIN_bin.25	0.7547	0.527682	0.0	0.0	0.040516	0.0	2.149554	0.0	0.0	0.980093	0.0	0.0	0.0	0.925924	0.798265	0.0	0.0	321.369792	0.341686	2.426576	0.0	0.170258	0.312695	0.537066	0.0	0.032551	143.630783	0.803311	2.168782	6.008276	0.0	0.038294	0.410486	42.981347	0.0	244.929124	0.498051	0.142737	24.017061	0.054954
sinASSsinBIN_bin.547	0.242162	7.529751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.71837	0.0	0.0	0.0	4.642233	0.0	0.0	0.0	1.944975	0.0	2.459107	0.0	0.0	0.0	0.0	0.0	0.201718	1.406052	1.342282	0.0	0.336402	0.0	0.0	0.016774	13.363978	0.0	0.0	0.853352	0.0	2.639427	0.0
sinASSsinBIN_bin.578	0.0	0.595803	0.189291	0.047532	0.458461	0.0	1.5626	0.0	0.0	1.647764	0.0	0.249911	0.0	0.878166	0.27472	0.0	0.0	1.055364	0.0	0.626726	0.0	0.0	0.0	8.209191	0.0	0.060547	0.064031	0.0	0.0	2.379099	0.0	0.0	0.5753	0.199535	0.102171	0.651302	0.119145	0.0	0.0	1.4e-05
sinASSsinBIN_bin.55	0.0	0.0	0.0	0.0	0.0	0.0	1.45094	0.0	0.0	0.0	0.0	2.671781	0.0	0.0	18.26147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017835	0.0	0.0	0.6150195	0.0	0.0	0.0	0.0	0.0	0.0	0.65855	0.0	0.0	0.0	0.014212	0.0	0.0	0.082443
sinASSsinBIN_bin.374	0.0	0.079471	2e-06	35.056834	11.595616	0.0	2.2e-05	5.975415	0.0	0.0	0.0	0.308552	0.922141	0.0	0.232732	0.0	0.0	0.0	0.117296	0.0	0.0	0.0	0.0	0.0574	0.0	0.0	0.0	0.0	0.0	3e-05	0.123562	0.0	0.03972	0.064124	0.0	0.0	0.0	0.0	0.0	0.0
sinASSsinBIN_bin.303	0.0	0.040574	0.09848	0.267101	0.122456	0.0	0.012142	0.0	0.0	0.044878	0.0	0.164738	5.182915	0.003362	51.340346	0.0	0.0	0.0	0.187236	0.0	0.0	0.0	0.520117	0.0	0.335958	1.170479	0.0	0.0	0.121639	0.0	0.0	0.0	0.061028	0.0	0.4446	0.0	0.579705	0.019609	0.0	0.015151
sinASSsinBIN_bin.177	0.0	0.006335	0.032479	0.044014	0.0	0.0	0.0	0.0	0.008881	0.002077	0.0	0.029336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.36449	0.0	0.0	0.0	0.05049	0.007406	0.032155	0.0	0.0	0.0	0.0	0.042167	0.0	0.0	0.0
sinASSsinBIN_bin.306	0.026591	0.0	0.034031	0.0864	0.0	0.0	7.361939	0.0	0.015827	0.0	0.0	0.046107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.043326	0.0	0.0	0.0	22.625927	0.0	0.050999	0.0	0.0	0.0	0.0	7e-05	0.0	0.0	0.0
sinASSsinBIN_bin.367	4.964439	0.731674	1e-06	0.0	0.000607	0.739652	0.0	5.176161	1.548583	0.0	5.442608	0.0	0.700139	7.5e-05	3.768502	9.466602	21.622172	1.2e-05	6.613786	0.001365	7.305065	3.777947	8.086203	0.004741	5.762765	0.0	4.624836	3.330003	2.7e-05	0.0	0.593569	0.032004	0.0	3.4e-05	2.894302	0.998885	0.0	9.841559	1.378375	0.698514
sinASSsinBIN_bin.550	0.0	0.010482	0.0	0.58396	0.002083	0.282403	0.0	2.403935	0.960628	0.0	4.486505	0.0	232.249462	0.00044	0.149746	0.0	0.0	0.0	0.0	4.362192	0.033418	0.0	0.197211	0.153426	0.00038	0.0	0.0	0.0	0.0	0.0	1.534118	0.0	0.0	4.374096	0.0	0.0	0.0	0.00055	0.0	9.530259
sinASSsinBIN_bin.223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000147	0.0	0.0	0.0	0.0	0.0	0.0	0.108268	0.0	0.0	4e-06	0.0	0.0	0.0	0.013117	0.0	0.0	0.0	0.0	0.0	0.0
sinASSsinBIN_bin.286	0.0	0.0	0.020464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.227032	0.0	0.0	0.0	0.02454	0.0	0.016143	0.0	0.0	0.0	0.0	2.925353	0.0	0.0	0.0
sinASSsinBIN_bin.171	0.0	1.750582	0.403736	0.00489	0.001914	0.0	0.151637	0.0	0.003119	0.0	0.017021	0.997659	0.0	0.010139	0.016471	0.019398	0.043994	0.0	0.001501	17.0586	0.000784	0.008776	0.018577	0.0	0.0	0.196976	0.00794	0.093483	0.009587	0.930988	0.012661	0.004274	0.0	23.131813	0.031957	0.0	0.740867	0.008566	0.062814	0.008294
sinASSsinBIN_bin.13	0.0	0.0	0.0	0.798999	0.0	0.094605	0.0	0.0	0.362914	0.0	1.928972	0.0	0.0	0.031882	0.0	0.0	0.0	0.0	0.240165	0.0	0.0	0.0	0.0	2.384813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.544215	0.0	0.14448	0.0	0.0
sinASSsinBIN_bin.449	0.29185	0.000939	0.108247	0.0	0.0	0.0	0.019744	0.0	0.0	2.964432	0.0	2.614879	0.0	0.219072	0.064661	0.0	0.14907199999999998	0.041843	0.0	2.738435	0.0	1.153373	0.0	0.0	0.0	0.265005	0.039912	0.0	0.05735	0.16231	0.0	0.842492	112.080941	0.0	0.279762	0.616242	0.074997	0.0	0.0	0.0
sinASSsinBIN_bin.347	0.0	0.353125	5.593286	0.0	0.0	0.0	0.0	0.0	0.0	0.83439	0.0	0.348964	0.0	0.0	0.0	0.0	0.0	3.133443	0.0	0.311135	0.0	0.0	0.0	0.085982	0.0	0.000158	0.333376	0.028765	0.0	2.679416	0.0	0.000215	0.034346	0.738724	0.0	2.080494	0.0	0.0	0.000258	0.0
sinASSsinBIN_bin.186	0.0	0.0	0.019792	0.142169	0.0	0.024473	0.014561	0.0	23.779797	0.108457	0.0	0.047036	0.288337	0.0	0.0	0.0	0.0	0.029009	0.0	0.682663	0.005718	0.0	0.0	0.0	0.0	0.1181	0.0	0.0	1.621039	0.027538	0.02034	0.034838	0.1567	0.015402	0.0	0.137074	0.051142	0.0	0.0	0.0
sinASSsinBIN_bin.82	0.0	0.0	0.0	4.541561	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.71368	0.0	0.904184	0.0	0.0	0.0	0.0	0.179196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.361296	0.0	0.0	2.978652	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sinASSsinBIN_bin.184	0.0	0.089046	0.0	0.069403	0.042935	256.670947	0.018793	0.408626	0.047803	0.0	0.194694	0.041219	6.959165	0.007403	0.023509	0.0	0.023209	0.0	0.024477	0.0	0.088876	0.249113	0.014768	0.840265	0.127285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.226623	0.0	0.349074	0.0	2.49846
sinASSsinBIN_bin.287	0.0	6.659173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.151273	0.0	0.0	0.0	0.640783	0.0	0.0	0.0	0.0	0.0	0.0	1e-06	0.0	0.0	0.0
sinASSsinBIN_bin.551	0.0	0.0	0.0	0.0	1.41223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013009	0.0	0.0	10.641506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.298324	0.0	0.0	0.0	0.0	0.0	0.0
sinASSsinBIN_bin.60	0.789205	0.0	0.0	0.0	0.0	0.0	0.411775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.485415	0.0	0.0	0.05309	0.0	0.0	0.0	4.1941	0.0	0.0	0.0	0.104331	0.0	0.0	0.0	0.0	0.0	2.594421	0.0	0.0	0.0	0.0	0.029131	0.0	0.0	0.0
sinASSsinBIN_bin.472	22.950087	1.70156	0.0	9e-06	0.000319	1.451023	0.001389	3.677997	4.977271	3e-06	2.770424	1.5e-05	0.018949	7e-05	5.164736	9.507931	12.85434	3.8e-05	10.0486	0.000712	17.142311	10.134112	17.671577	0.002964	25.624657	0.0	12.937827	2.289582	0.00036	2e-06	0.110643	0.315451	0.0	0.0	7.846074	6.530129	0.0	13.781457	7.593341	6.094601
sinASSsinBIN_bin.213	0.018189	0.0	0.086603	0.040723	0.0	0.0	0.0	0.0	0.006347	0.0	0.0	0.906775	0.0	0.0	0.0	0.0	0.0	0.016012	0.0	0.0	0.0	0.0	0.0	0.461699	0.0	0.005151	0.0	0.0	0.0	0.06426	0.0	20.137494	0.0	0.0	0.0	0.0	0.008178	0.0	0.0	0.0
sinASSsinBIN_bin.383	0.0	3e-06	0.827369	0.0	0.0	0.0	1.548311	0.0	0.0	0.002071	0.0	0.0	0.0	0.0	0.0	0.008445	0.000886	0.008606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.073644	0.0	0.0	15.677571	0.0	0.0	0.030123	0.081729	0.0	0.0	0.0	0.000309	0.0
sinASSsinBIN_bin.504	0.00861	0.014022	6.62687	0.0	0.0	0.0	0.060653	0.0	0.0	26.322438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.549075	0.0	0.0	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.152788	0.0	0.0	0.0	0.000784	0.0	0.0	23.248216	0.0	0.0	0.0	0.0
sinASSsinBIN_bin.146	0.0	0.0	0.015379	33.217454	0.0	2.353024	0.0	0.181109	2.009033	0.0	0.0	0.020615	0.007417	0.442432	0.0	0.0	0.0	0.394667	0.088282	0.0	0.0	0.0	0.039385	0.0	0.0	0.003733	0.0	0.0	0.0	0.036089	0.0	0.025931	0.012105	0.0	0.0	0.013951	0.001983	0.024922	0.0	0.0
sinASSsinBIN_bin.499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sinASSsinBIN_bin.32	0.0	0.0	0.026969	0.034346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.063547	0.0	0.0	0.0	0.044107	0.0	0.035663	0.0	0.0	0.0	0.0	21.630332	0.0	0.0	0.0
